Codigo_Edi;Numero_Alt;AnoC;Numero_Viv;USO;Npot;LCZ.cat;BUFF_RSOL;BUFF_SVF;BUFF_NDVI;BUFF_ACUS;BUFF_ALBED;BUFF_OZONO;perimetro;area;conv;elon;num_vecinos;vol;comp
6011;6;2008;15;1;4;2;0.2;0.516;0.159;60.286;0.133;51.812;114.5285629;429.45335;0.707554263;0.641429778;4;9018.52035;0.266684526
6012;6;1890;0;1;4;2;0.12;0.462;0.174;60.367;0.177;51.986;64.19982745;254.89285;0.999891927;0.881555984;2;5352.74985;0.251869864
6013;7;1901;12;1;4;2;0.08;0.38;0.171;60.405;0.177;52.087;67.99241708;285.6081;0.99974482;0.881109151;2;6997.39845;0.238061936
6014;7;1890;0;1;4;2;0.08;0.245;0.169;60.441;0.17;52.25;67.28146381;278.6184;0.99979582;0.879456569;2;6826.1508;0.241482486
6015;7;1890;0;1;4;2;0.16;0.212;0.169;60.485;0.173;52.255;68.11100479;284.41305;0.996618695;0.877732955;2;6968.119725;0.239479183
6016;6;1980;0;3;4;8;0.08;0.396;0.165;60.469;0.138;52.049;102.5360286;509.0568;0.997705533;0.780030458;0;10690.1928;0.201423552
6017;6;1890;0;1;4;2;0.16;0.212;0.162;60.532;0.178;52.282;53.06843539;137.36665;0.999527038;0.782905424;2;2884.69965;0.386326924
6018;6;1957;0;1;4;8;0.32;0.607;0.166;60.645;0.156;51.888;73.09791509;331.1128;0.993439979;0.882445569;2;6953.3688;0.220764389
6019;6;1957;0;1;4;8;0.36;0.619;0.211;60.616;0.148;51.828;73.13238927;334.2744;0.999939126;0.886230574;3;7019.7624;0.218779509
6020;6;1957;0;1;4;8;0.24;0.558;0.261;60.579;0.127;51.77;74.28351712;344.8555;0.999927511;0.886198585;4;7241.9655;0.215404763
6021;6;1957;0;1;4;8;0.2;0.532;0.261;60.566;0.14;51.708;75.01837138;351.7611;0.999803172;0.886260117;4;7386.9831;0.213265115
6022;6;1957;0;1;4;8;0.2;0.515;0.207;60.516;0.138;51.702;88.73139159;384.204;0.872580995;0.783084414;5;8068.284;0.230948641
6023;6;1957;0;1;4;8;0.32;0.538;0.189;60.602;0.155;51.58;81.90514979;328.79085;0.885498468;0.784790224;3;6904.60785;0.249110186
6024;6;1957;0;1;4;8;0.36;0.562;0.156;60.698;0.154;51.493;81.84995107;415.8021;0.999505058;0.883140593;2;8731.8441;0.196848335
6025;6;1959;0;1;4;8;0.36;0.611;0.144;60.804;0.145;51.339;81.75876077;415.11695;0.999710407;0.883396888;1;8717.45595;0.196953559
6026;6;1910;0;1;4;2;0.16;0.188;0.182;60.554;0.176;52.315;55.61213679;160.51835;0.984403737;0.807602571;2;3370.88535;0.346453454
6027;7;1894;0;1;4;2;0.16;0.342;0.164;60.643;0.146;52.271;76.11077715;246.81255;0.999610382;0.731715736;3;6046.907475;0.308374826
6028;2;1965;0;3;4;2;0.32;0.308;0.162;60.567;0.151;52.204;87.21604218;371.49415;0.927677243;0.783401767;4;2600.45905;0.234770971
6029;7;1988;5;1;4;8;0.12;0.312;0.159;60.625;0.135;52.22;116.9055001;690.7022;0.900660184;0.79692125;3;16922.2039;0.169256012
6030;6;1954;0;3;4;8;0.28;0.605;0.166;60.668;0.142;51.892;93.4384434;536.6942;0.995049358;0.878906726;2;11270.5782;0.174099969
6031;1;2008;0;3;2;8;0.12;0.342;0.162;60.621;0.135;52.109;97.3185082;469.83205;0.906442091;0.789552128;2;1644.412175;0.207134673
6032;7;1910;0;1;4;2;0.16;0.186;0.182;60.554;0.174;52.336;55.69537342;160.28735;0.982749033;0.805815165;2;3927.040075;0.347472046
6033;6;1910;0;1;4;2;0.2;0.183;0.182;60.603;0.167;52.409;55.71493271;161.36585;0.996863601;0.808237761;2;3388.68285;0.345270903
6034;7;1900;0;1;4;2;0.08;0.242;0.175;60.663;0.156;52.47;76.05520538;323.4388;0.99970405;0.838247076;2;7924.2506;0.235145584
6035;6;1905;0;1;4;2;0.16;0.264;0.17;60.656;0.153;52.446;63.09771704;189.9496;0.976368692;0.774302172;2;3988.9416;0.332181363
6036;7;1900;0;1;4;2;0.24;0.375;0.161;60.649;0.151;52.372;59.72343323;167.8427;0.955325968;0.768973538;3;4112.14615;0.355829793
6037;7;1905;0;1;4;2;0.16;0.366;0.161;60.663;0.149;52.323;51.27124023;89.4989;0.869647473;0.654093687;2;2192.72305;0.57287006
6038;7;1898;0;1;4;2;0.2;0.362;0.161;60.647;0.15;52.324;59.29608441;176.72875;0.99190497;0.794753628;3;4329.854375;0.335520307
6039;6;1883;0;1;4;2;0.16;0.321;0.166;60.7;0.14;52.324;59.94113915;211.90775;0.973625769;0.860901293;2;4450.06275;0.282864308
6040;6;1883;0;1;4;2;0.12;0.303;0.166;60.699;0.138;52.248;42.03823017;97.42625001;0.999814766;0.83233566;2;2045.95125;0.431487717
6041;6;1900;0;1;4;8;0.12;0.317;0.165;60.72;0.136;52.233;59.64690628;211.8193;0.975892177;0.864967467;2;4448.2053;0.28159335
6042;6;1900;0;1;4;2;0.16;0.368;0.169;60.758;0.13;52.379;60.64552979;147.91815;0.96342025;0.710913679;2;3106.28115;0.409993836
6043;6;2010;15;1;4;2;0.12;0.283;0.166;60.76;0.131;52.233;68.81831147;256.59795;0.934898007;0.825139753;2;5388.55695;0.268195095
6044;6;2010;15;1;4;2;0.16;0.328;0.169;60.764;0.13;52.337;63.42087444;178.48675;0.864727241;0.746750801;2;3748.22175;0.355325392
6045;6;1883;0;1;4;8;0.18;0.487;0.156;60.714;0.142;52.115;51.9859958;168.3825;0.999375919;0.884844674;2;3536.0325;0.308737522
6046;7;1883;0;1;4;2;0.2;0.465;0.151;60.704;0.142;52.033;47.86147187;110.84335;0.998385014;0.779782893;3;2715.662075;0.431793805
6047;7;1890;0;1;4;2;0.28;0.568;0.155;60.709;0.149;51.948;60.03547914;218.6569;0.999739843;0.873129264;2;5357.09405;0.274564759
6048;6;1888;0;1;4;2;0.28;0.631;0.165;60.722;0.147;51.891;69.64479051;263.6869;0.979027644;0.826533714;2;5537.4249;0.264119266
6049;5;1893;0;1;4;2;0.24;0.664;0.172;60.735;0.142;51.782;57.5906866;208.35245;0.991907492;0.888488849;2;3646.167875;0.276409932
6050;6;1893;0;1;4;4;0.2;0.657;0.176;60.752;0.142;51.778;60.09056895;177.2971;0.92054354;0.785505865;2;3723.2391;0.338925842
6051;6;1910;8;1;4;4;0.16;0.66;0.186;60.755;0.142;51.719;60.69388664;227.78265;0.999945565;0.881495914;2;4783.43565;0.266455266
6052;7;1893;0;1;4;4;0.12;0.641;0.189;60.769;0.132;51.632;68.6520441;294.3888;0.999648208;0.885955892;2;7212.5256;0.233201956
6053;7;1883;0;1;4;4;0.08;0.597;0.196;60.781;0.134;51.544;46.6196926;125.5742;0.993013474;0.852090526;2;3076.5679;0.371252157
6054;6;1900;0;1;4;4;0.08;0.561;0.186;60.786;0.155;51.54;71.46153478;216.46035;0.851313062;0.7298301;2;4545.66735;0.330136835
6055;8;1967;6;1;4;2;0.12;0.278;0.166;60.752;0.137;52.151;54.45894584;183.5964;0.999009133;0.881998369;4;5140.6992;0.296623168
6056;6;1900;0;1;4;2;0.12;0.285;0.174;60.765;0.147;52.151;62.51043204;238.3693;0.993337862;0.875543226;3;5005.7553;0.262241958
6057;6;2004;0;1;4;2;0.12;0.444;0.179;60.776;0.161;52.045;53.39514802;164.45225;0.999682683;0.851379222;2;3453.49725;0.324684813
6058;6;1900;0;1;4;2;0.2;0.445;0.175;60.776;0.164;52.045;52.27154296;130.8739;0.974158802;0.775829223;2;2748.3519;0.399403876
6059;6;1900;0;1;4;2;0.14;0.362;0.166;60.777;0.164;51.934;58.5356754;195.0074;0.956269728;0.845687369;2;4095.1554;0.30017156
6060;7;1952;0;1;4;4;0.16;0.387;0.159;60.798;0.161;51.615;61.01412488;176.37805;0.881813753;0.771608164;2;4321.262225;0.345928107
6061;6;1952;15;1;4;4;0.12;0.35;0.159;60.796;0.16;51.676;65.69479226;257.5948;0.979845435;0.866049139;2;5409.4908;0.255031516
6062;6;1952;42;1;4;4;0.08;0.286;0.159;60.789;0.157;51.785;65.55415412;265.9224;0.992935962;0.881824529;2;5584.3704;0.246516104
6063;6;1952;0;1;4;2;0.08;0.304;0.16;60.784;0.164;51.848;62.42359062;206.9819;0.943768588;0.817000591;2;4346.6199;0.301589611
6064;6;1920;0;1;4;2;0.12;0.279;0.174;60.777;0.146;52.179;42.62100503;111.3399;0.999675873;0.877620297;2;2338.1379;0.38280082
6065;6;1900;10;1;4;8;0.28;0.659;0.141;60.999;0.12;51.025;68.02865983;255.8165;0.943135336;0.833445667;3;5372.1465;0.265927568
6066;6;1900;10;1;4;8;0.28;0.654;0.149;60.991;0.119;51.022;64.98279024;219.91225;0.967392677;0.808967898;3;4618.15725;0.295494181
6067;7;1898;0;1;4;8;0.16;0.428;0.154;60.903;0.117;51.16;63.1314004;204.4603;0.93561555;0.80290471;5;5009.27735;0.308770947
6068;7;1901;42;1;4;2;0.16;0.359;0.17;60.885;0.145;51.092;69.87241922;183.27335;0.869678082;0.686829295;4;4490.197075;0.381247024
6069;6;1900;10;1;4;2;0.16;0.377;0.184;60.83;0.126;51.285;60.47432634;227.39355;0.999674679;0.88394036;4;4775.26455;0.265945654
6070;7;1893;10;1;4;2;0.16;0.301;0.18;60.838;0.143;51.163;64.05861774;184.59365;0.939129973;0.751857866;4;4522.544425;0.347025034
6071;8;1880;13;1;4;2;0.12;0.388;0.191;60.81;0.136;51.355;66.42812884;264.1057;0.999526739;0.86724499;2;7394.9596;0.251520996
6072;8;1881;6;1;4;2;0.12;0.281;0.183;60.813;0.147;51.229;63.00552178;239.86145;0.999277605;0.871377912;3;6716.1206;0.262674647
6073;7;1910;0;1;4;2;0.16;0.455;0.17;60.939;0.155;50.959;62.07942608;163.64525;0.937900206;0.730481028;2;4009.308625;0.379353669
6074;7;1898;0;1;4;2;0.18;0.41;0.17;60.92;0.159;50.959;55.60691582;185.84945;0.995261183;0.869074013;2;4553.311525;0.299204091
6075;7;1978;18;1;4;2;0.12;0.258;0.172;60.777;0.151;50.762;76.10827725;374.5699;0.98720536;0.901445506;2;9176.96255;0.20318845
6076;7;1978;16;1;4;2;0.16;0.268;0.17;60.834;0.14;50.891;107.7754992;508.3148;0.789720294;0.741568487;4;12453.7126;0.212025106
6077;6;1910;0;1;4;2;0.12;0.263;0.166;60.739;0.153;50.691;47.47269433;141.9199;0.999522142;0.889575266;2;2980.3179;0.334503437
6078;7;1901;0;1;4;2;0.24;0.391;0.195;60.703;0.159;50.554;66.68544554;145.0509;0.988754647;0.640227152;1;3553.74705;0.45973824
6079;6;1898;0;1;4;2;0.16;0.184;0.174;60.893;0.163;51.025;47.4818487;95.29950001;0.96096573;0.728823929;2;2001.2895;0.498238172
6080;6;1880;0;1;4;2;0.12;0.258;0.169;60.827;0.156;51.097;57.44659285;201.04875;0.991118332;0.874966338;3;4222.02375;0.285734643
6081;6;1870;0;1;4;2;0.08;0.265;0.179;60.811;0.152;51.092;62.37783834;237.7014;0.999749749;0.876174242;4;4991.7294;0.262420997
6082;6;1890;0;1;4;2;0.04;0.264;0.167;60.788;0.151;50.963;46.33589256;122.95895;0.999439152;0.848335169;2;2582.13795;0.37684034
6083;7;1900;0;1;4;2;0.12;0.265;0.171;60.811;0.151;51.16;44.86709877;122.9247;0.999562119;0.875984704;2;3011.65515;0.36499661
6084;6;1860;0;1;4;2;0.08;0.332;0.176;60.799;0.147;51.36;73.92431838;223.7244;0.966139156;0.717256148;2;4698.2124;0.33042582
6085;7;1950;11;1;4;2;0.44;0.491;0.149;60.795;0.156;51.364;49.0332257;127.4358;0.915697574;0.816131597;4;3122.1771;0.384768061
6086;6;1950;0;1;4;2;0.56;0.59;0.157;60.796;0.159;51.364;46.26516379;128.51645;0.976619604;0.868620727;2;2698.84545;0.3599941
6087;6;1950;0;1;4;4;0.56;0.575;0.16;60.8;0.157;51.431;56.44293161;162.83595;0.926418343;0.801439079;4;3419.55495;0.346624511
6088;6;1950;0;1;4;4;0.4;0.557;0.183;60.803;0.158;51.52;54.75968409;166.15565;0.956902827;0.834452375;3;3489.26865;0.329568595
6089;7;1950;0;1;4;4;0.3;0.532;0.177;60.804;0.154;51.554;50.08948559;141.5771;0.948151943;0.842082935;2;3468.63895;0.353796522
6090;7;1950;0;1;4;4;0.16;0.407;0.163;60.795;0.153;51.519;72.06128592;242.71515;0.93323553;0.766392713;5;5946.521175;0.29689653
6091;7;1950;0;1;4;4;0.08;0.312;0.173;60.796;0.155;51.449;70.66597317;253.611;0.949188079;0.798874633;2;6213.4695;0.278639228
6092;6;1935;0;1;4;2;0.12;0.276;0.161;60.8;0.146;51.291;49.97437169;149.2956;0.999779346;0.866724541;2;3135.2076;0.334734391
6093;5;1930;0;1;4;2;0.12;0.21;0.149;60.795;0.149;51.229;43.28056836;112.55135;0.999761055;0.868935081;2;1969.648625;0.384540642
6094;5;1898;0;1;4;2;0.24;0.661;0.181;60.97;0.118;50.888;86.82089347;321.93485;0.963200681;0.732596227;1;5633.859875;0.269684669
6095;5;1898;0;1;4;2;0.28;0.63;0.187;60.878;0.126;50.686;60.13081714;214.83635;0.999748244;0.864095431;2;3759.636125;0.279891262
6096;5;1898;0;1;4;2;0.28;0.632;0.189;60.816;0.12;50.617;57.22253388;203.11165;0.999839031;0.882887289;2;3554.453875;0.281729452
6097;6;1898;0;1;4;2;0.24;0.638;0.196;60.767;0.116;50.552;53.77677837;175.7594;0.984658634;0.873915478;2;3690.9474;0.305968149
6098;6;1900;12;1;4;2;0.24;0.614;0.189;60.717;0.121;50.547;53.29941288;177.4008;0.997856643;0.885850213;2;3725.4168;0.300446294
6099;5;1898;0;1;4;2;0.24;0.605;0.192;60.666;0.124;50.48;53.63382278;177.56535;0.999441082;0.880735071;2;3107.393625;0.302051176
6100;6;1900;0;1;4;2;0.24;0.582;0.184;60.622;0.125;50.412;61.7635628;238.3221;0.999586865;0.886042901;2;5004.7641;0.259160031
6101;6;1900;0;1;4;2;0.24;0.613;0.192;60.568;0.105;50.27;72.10170313;324.12965;0.995750858;0.885153903;2;6806.72265;0.222447108
6102;6;1880;0;1;4;4;0.2;0.613;0.203;60.528;0.113;50.195;68.04617041;178.92785;0.828754702;0.696851462;1;3757.48485;0.380299492
6103;8;1880;14;1;4;4;0.18;0.636;0.24;60.462;0.127;50.048;58.18110387;209.894;0.995866018;0.882720042;1;5877.032;0.277192792
6104;8;1898;17;1;4;4;0.2;0.631;0.194;60.428;0.118;49.903;59.26791065;219.3524;0.999762995;0.885842494;2;6141.8672;0.27019495
6105;8;1900;0;1;4;2;0.2;0.609;0.205;60.399;0.118;49.821;60.40695311;227.2257;0.996605259;0.884599575;2;6362.3196;0.265845602
6106;8;1901;14;1;4;2;0.2;0.598;0.228;60.399;0.114;49.711;62.39295582;243.1543;0.999814761;0.885952318;2;6808.3204;0.2565982
6107;6;1890;0;1;4;2;0.24;0.673;0.193;60.388;0.112;49.595;60.1501188;226.11905;0.9999602;0.88621076;1;4748.50005;0.266010842
6108;6;1900;0;1;4;2;0.08;0.269;0.16;60.803;0.149;51.166;53.38075316;178.7414;0.999971188;0.887836126;2;3753.5694;0.298647953
6109;6;1893;0;1;4;2;0.06;0.275;0.159;60.799;0.149;51.161;40.93166097;99.40410001;0.999983904;0.863470913;2;2087.4861;0.411770349
6110;6;1900;0;1;4;2;0.04;0.267;0.168;60.789;0.148;51.066;77.85353693;282.1016;0.849377295;0.764767386;5;5924.1336;0.275976942
6111;6;1893;0;1;4;2;0.04;0.26;0.162;60.777;0.143;50.902;82.71815788;287.0257;0.914578672;0.726046557;3;6027.5397;0.288190771
6112;7;1889;0;1;4;2;0.08;0.258;0.166;60.76;0.138;50.897;72.19926512;246.33355;0.923989779;0.770608753;4;6035.171975;0.293095541
6113;6;1991;8;1;4;2;0.16;0.263;0.165;60.73;0.141;50.8;66.27025821;241.07265;0.995832808;0.830539401;4;5062.52565;0.274897456
6114;6;1900;0;1;4;2;0.2;0.427;0.183;60.682;0.151;50.558;75.71458036;239.66985;0.947471757;0.724823248;2;5033.06685;0.315911995
6115;7;1978;12;1;4;2;0.2;0.404;0.166;60.69;0.151;50.628;61.4243251;153.65375;0.936129672;0.71537889;4;3764.516875;0.399758061
6116;7;1935;0;1;4;2;0.12;0.281;0.156;60.796;0.149;51.229;58.31952262;171.99625;0.9137968;0.797169108;4;4213.908125;0.339074385
6117;8;1991;15;1;4;2;0.4;0.556;0.165;60.783;0.15;51.176;84.14319801;417.04865;0.993578586;0.860358151;4;11677.3622;0.201758711
6118;7;1930;24;1;4;2;0.36;0.523;0.202;60.767;0.146;51.076;78.86978138;370.7914;0.999656124;0.865484155;5;9084.3893;0.212706609
6119;10;1976;0;4;4;2;0.24;0.45;0.202;60.753;0.139;51.036;58.46859002;201.8005;0.999654233;0.861278151;3;7063.0175;0.289734614
6120;6;1890;0;1;4;2;0.12;0.278;0.191;60.739;0.132;50.904;51.31837643;154.6161;0.997238209;0.858933183;2;3246.9381;0.331908362
6121;7;1982;18;1;4;2;0.04;0.249;0.17;60.726;0.135;50.803;57.48461187;182.04095;0.999832483;0.832027873;4;4460.003275;0.315778466
6122;6;1939;0;1;4;2;0.2;0.408;0.17;60.687;0.151;50.627;58.27645977;189.31235;0.999881163;0.836953335;2;3975.55935;0.307832319
6123;6;1930;0;1;4;2;0.52;0.562;0.151;60.789;0.154;51.24;47.3406804;127.45095;0.999439706;0.845360546;2;2676.46995;0.37144235
6124;6;1900;0;1;4;2;0.2;0.566;0.263;61.273;0.085;53.413;69.89232276;242.66815;0.973196098;0.790099611;3;5096.03115;0.288016053
6125;5;2008;8;1;4;4;0.24;0.574;0.266;61.372;0.085;53.484;44.14852885;114.1217;0.978527506;0.857773869;3;1997.12975;0.386854812
6126;5;1890;8;1;4;2;0.2;0.422;0.168;61.27;0.117;53.382;47.6520855;139.08715;0.999858742;0.877337159;3;2434.025125;0.342605952
6127;6;2008;9;1;4;4;0.28;0.566;0.266;61.432;0.08;53.526;46.66648938;124.0155;0.977492887;0.845936541;3;2604.3255;0.376295619
6128;5;1890;0;1;4;2;0.18;0.4;0.159;61.317;0.139;53.363;48.40700057;140.0857;0.993111315;0.866749622;3;2451.49975;0.345552762
6129;8;1898;0;1;4;4;0.24;0.521;0.206;61.479;0.093;53.531;48.69913619;145.5437;0.988564621;0.878173606;4;4075.2236;0.334601472
6130;9;1963;20;1;4;2;0.12;0.449;0.156;61.397;0.13;53.408;86.93062207;420.4606;0.965375365;0.836170415;4;13244.5089;0.206750935
6131;8;1900;12;1;4;4;0.2;0.5;0.179;61.517;0.089;53.557;51.94905678;151.32645;0.945515817;0.839430389;2;4237.1406;0.34329132
6132;1;1900;0;1;4;2;0.24;0.499;0.176;61.315;0.106;53.484;57.84039322;159.2326;0.998130143;0.773374215;7;557.3141;0.36324467
6133;6;1900;10;1;4;4;0.24;0.366;0.155;61.55;0.143;53.514;59.28510119;215.16025;0.992969245;0.87708238;2;4518.36525;0.275539284
6134;7;1900;12;1;4;2;0.2;0.375;0.148;61.467;0.143;53.452;60.81036535;223.9782;0.987510959;0.872429203;2;5487.4659;0.271501268
6135;9;1956;15;1;4;2;0.2;0.408;0.135;61.433;0.147;53.408;55.62797283;190.64315;0.999745663;0.879877679;2;6005.259225;0.291791092
6136;8;1965;0;2;4;6;0.24;0.499;0.155;61.759;0.159;53.557;137.8936844;761.1206;0.8473789;0.709230322;3;21311.3768;0.181171925
6137;8;1955;35;1;4;2;0.12;0.415;0.167;61.719;0.154;53.459;97.61333029;585.08745;0.999259634;0.878428046;1;16382.4486;0.166835454
6138;10;1963;25;1;4;2;0.36;0.654;0.392;62.191;0.117;53.818;105.5971102;329.0341;0.930466305;0.608938388;1;11516.1935;0.320930597
6139;6;1985;0;2;4;6;0.24;0.509;0.226;62.07;0.116;53.602;222.5320027;1162.11035;0.890724772;0.543045401;0;24404.31735;0.191489563
6140;8;1951;29;1;4;5;0.32;0.617;0.351;62.404;0.121;53.859;94.44477136;508.05805;0.989404744;0.846025943;2;14225.6254;0.185893662
6141;9;1948;30;1;4;5;0.32;0.622;0.317;62.573;0.127;53.838;89.59176723;450.58225;0.98105206;0.83989282;2;14193.34088;0.198835545
6142;9;1948;18;1;4;5;0.32;0.62;0.275;62.664;0.133;53.915;108.1713441;518.05375;0.915173297;0.745899158;2;16318.69312;0.208803322
6143;8;1948;16;1;4;5;0.28;0.622;0.25;62.797;0.132;53.943;111.1082545;482.3891;0.946112535;0.700740712;2;13506.8948;0.230329115
6144;9;1959;44;1;4;5;0.24;0.599;0.243;62.981;0.135;53.932;148.7613066;1273.04595;0.999881637;0.850231102;2;40100.94742;0.116854625
6145;6;1924;0;1;3;6;0.16;0.426;0.235;62.692;0.108;53.723;74.54459013;232.6234;0.902716473;0.725296364;3;4885.0914;0.320451812
6146;6;1924;0;1;3;2;0.16;0.402;0.194;62.875;0.113;53.764;71.68028735;230.69475;0.918290762;0.751145466;2;4844.58975;0.310714862
6147;6;1924;0;1;3;2;0.12;0.371;0.169;63.084;0.124;53.78;55.18365898;166.2376;0.933677814;0.828245469;2;3490.9896;0.331956543
6148;6;1922;0;1;3;2;0.08;0.479;0.19;63.093;0.118;53.836;51.16484681;142.4834;0.967469873;0.827018813;2;2992.1514;0.359093388
6149;6;1922;0;1;3;4;0.2;0.548;0.19;63.184;0.11;53.898;53.04654893;163.3302;0.951043144;0.854045569;2;3429.9342;0.32478102
6150;6;1922;0;1;3;4;0.24;0.514;0.17;63.414;0.118;53.915;51.78486215;140.72505;0.969312297;0.812059429;2;2955.22605;0.367986099
6151;6;1922;0;1;3;2;0.24;0.419;0.169;63.424;0.124;53.885;57.23351861;164.3445;0.946939643;0.794021154;2;3451.2345;0.348253325
6152;6;1922;0;1;3;2;0.16;0.385;0.16;63.301;0.135;53.802;62.11984626;194.1301;0.89485515;0.795098619;1;4076.7321;0.319990801
6153;8;1951;29;1;4;5;0.28;0.553;0.171;63.312;0.142;54.019;133.7409471;442.6126;0.761745887;0.557638081;2;12393.1528;0.302162539
6154;8;1951;25;1;4;4;0.28;0.546;0.173;63.531;0.124;54.03;134.7760453;441.91185;0.751151876;0.552917132;2;12373.5318;0.304984004
6155;8;1951;29;1;4;4;0.24;0.522;0.178;63.777;0.118;54.077;134.3879145;453.2723;0.774058854;0.56159639;2;12691.6244;0.296483845
6156;11;1966;25;1;4;4;0.24;0.452;0.168;63.636;0.127;53.897;86.22877653;304.36515;0.960514666;0.717216331;1;11718.05828;0.283306997
6157;10;1972;49;1;4;4;0.24;0.471;0.185;64.129;0.121;54.097;102.4101975;591.6759;0.954014991;0.84198367;2;20708.6565;0.173084957
6158;10;1966;27;1;4;4;0.2;0.463;0.17;63.742;0.116;53.929;88.10957333;387.39735;0.971568876;0.791881426;2;13558.90725;0.227439794
6159;10;1966;27;1;4;4;0.2;0.473;0.176;64.067;0.112;53.988;94.44188975;357.01105;0.915634462;0.709220193;2;12495.38675;0.264534921
6160;10;1972;49;1;4;4;0.2;0.441;0.174;64.509;0.125;54.147;114.4318478;665.83015;0.94541149;0.799355099;1;23304.05525;0.171863422
6161;10;1966;32;1;4;4;0.16;0.457;0.181;64.328;0.112;53.988;82.55361763;361.7548;0.950436104;0.816725233;1;12661.418;0.22820324
6162;8;1998;15;1;4;4;0.32;0.485;0.167;61.593;0.115;53.567;65.76105554;183.82275;0.845410834;0.73086268;2;5147.037;0.357741659
6163;8;1998;15;1;4;4;0.32;0.53;0.167;61.657;0.101;53.588;52.39511932;167.15715;1;0.874735148;2;4680.4002;0.313448269
6164;8;1998;15;1;4;6;0.32;0.585;0.168;61.725;0.113;53.607;52.39512501;167.2236;1;0.874908902;2;4682.2608;0.313323747
6165;8;1998;15;1;4;6;0.28;0.608;0.182;61.78;0.107;53.623;52.39511932;167.15715;1;0.874735148;2;4680.4002;0.313448269
6166;8;1998;15;1;4;6;0.36;0.625;0.221;61.876;0.127;53.652;79.71734828;275.572;0.821337268;0.738192506;2;7716.016;0.289279565
6167;3;1916;0;3;3;6;0.24;0.579;0.404;62.496;0.101;53.702;92.85698322;393.2835;0.881444644;0.757082531;2;4129.47675;0.23610699
6168;3;1916;0;3;3;6;0.24;0.456;0.232;62.48;0.102;53.666;44.75720254;113.91965;0.999827101;0.845359269;2;1196.156325;0.392883954
6169;1;1999;0;2;4;4;0.36;0.633;0.183;61.636;0.098;53.643;44.93251426;110.11725;0.932105365;0.827888576;0;385.410375;0.408042466
6170;7;2021;23;1;4;2;0.2;0.395;0.13;61.488;0.159;53.432;95.52554978;342.96905;0.878286879;0.687246998;2;8402.741725;0.278525277
6171;7;2021;23;1;4;2;0.12;0.388;0.149;61.574;0.162;53.417;90.83022777;412.406;0.931346174;0.792568881;2;10103.947;0.220244681
6172;7;1972;10;1;4;2;0.08;0.415;0.144;61.311;0.133;53.317;62.99654133;226.78085;0.961451567;0.847405767;2;5556.130825;0.277785983
6173;7;1930;0;1;4;2;0.08;0.41;0.157;61.228;0.119;53.235;56.4344684;197.08505;0.999571181;0.881835005;3;4828.583725;0.28634576
6174;10;1963;25;1;4;2;0.28;0.45;0.158;61.239;0.123;53.212;125.1903963;651.39395;0.813099118;0.722696211;4;22798.78825;0.192188454
6175;10;1961;25;1;4;2;0.16;0.402;0.15;61.35;0.138;53.356;85.99117616;457.4622;0.993623775;0.881715854;4;16011.177;0.187974386
6176;7;1905;0;1;4;2;0.24;0.42;0.17;61.416;0.141;53.356;71.02661392;299.7495;0.999494333;0.864098109;2;7343.86275;0.236953236
6177;7;1930;24;1;4;2;0.24;0.44;0.28;61.462;0.135;53.328;72.70811345;305.33685;0.999219996;0.851945212;2;7480.752825;0.238124267
6178;7;1940;0;1;4;2;0.12;0.426;0.219;61.504;0.136;53.355;62.32231583;193.56885;0.880222501;0.791369092;2;4742.436825;0.321964592
6179;6;1900;0;1;4;2;0.12;0.396;0.27;61.564;0.138;53.349;57.06176157;195.5464;0.983745885;0.868729701;2;4106.4744;0.291806761
6180;8;1970;0;1;4;2;0.28;0.482;0.382;61.563;0.136;53.291;51.54389804;171.53045;0.984593135;0.900737588;0;4802.8526;0.300494157
6181;7;1970;0;1;4;4;0.28;0.484;0.392;61.522;0.116;53.27;52.68934155;109.01865;0.793514168;0.70247773;1;2670.956925;0.483305761
6182;6;1930;0;1;4;2;0.16;0.393;0.305;61.651;0.142;53.356;58.00032336;177.44565;0.912879244;0.81415519;2;3726.35865;0.326862469
6183;5;1960;0;1;4;4;0.32;0.582;0.362;61.454;0.116;53.161;84.27346794;293.13675;0.923102975;0.720193505;4;5129.893125;0.28748858
6184;6;1930;0;1;4;2;0.24;0.434;0.332;61.709;0.143;53.364;53.24671364;154.8791;0.997953886;0.82853056;2;3252.4611;0.343795345
